@logo      Multiple-Run
Bfac        2.000e-001
  creator    GPT
  @logo      B&M-General Particle Tracer
  numderivs           0
  cputime     7.800e-002
  time        5.000e-009
              x           y           z           G          Bx          By          Bz          ID 
    -1.679e-003 -5.937e-003  8.269e-001  1.196e+000  2.021e-003 -1.193e-003  5.486e-001  4.173e+003 
     6.170e-003  9.116e-003  8.268e-001  1.196e+000 -2.954e-003  1.546e-003  5.485e-001  4.184e+003 
     3.958e-003 -7.744e-003  8.179e-001  1.195e+000  3.812e-003  1.724e-003  5.478e-001  4.195e+003 
    -8.189e-003 -1.441e-003  8.131e-001  1.195e+000  4.576e-004 -4.297e-003  5.476e-001  4.206e+003 
    -1.399e-003 -8.385e-003  8.204e-001  1.195e+000  3.124e-003 -9.512e-004  5.479e-001  4.261e+003 
     3.551e-003  4.665e-003  8.232e-001  1.196e+000 -1.070e-003  1.679e-003  5.482e-001  4.272e+003 
     8.786e-003 -1.346e-003  8.268e-001  1.196e+000  3.433e-004  1.958e-003  5.485e-001  4.283e+003 
    -8.327e-003  4.619e-003  8.271e-001  1.196e+000 -1.464e-003 -2.678e-003  5.486e-001  4.294e+003 
    -6.172e-003 -7.776e-003  8.265e-001  1.196e+000  2.030e-003 -1.503e-003  5.485e-001  4.305e+003 
    -6.867e-004  7.627e-003  8.166e-001  1.195e+000 -4.311e-003  1.889e-004  5.478e-001  4.316e+003 
     8.839e-003 -2.094e-003  8.150e-001  1.195e+000  1.585e-003  4.461e-003  5.477e-001  4.327e+003 
    -6.107e-003 -1.118e-003  8.201e-001  1.196e+000 -5.391e-004 -2.743e-003  5.482e-001  4.382e+003 
    -5.811e-003 -4.146e-003  8.269e-001  1.196e+000  9.714e-004 -2.260e-003  5.486e-001  4.393e+003 
    -1.947e-003  7.769e-003  8.267e-001  1.196e+000 -1.745e-003 -1.529e-004  5.486e-001  4.404e+003 
     9.127e-003  7.027e-004  8.271e-001  1.196e+000 -1.681e-004  3.016e-003  5.486e-001  4.415e+003 
    -3.968e-003  3.429e-003  8.239e-001  1.196e+000 -1.809e-003 -8.342e-004  5.483e-001  4.426e+003 
    -2.476e-003 -8.195e-003  8.178e-001  1.195e+000  4.299e-003 -1.452e-003  5.478e-001  4.437e+003 
     6.123e-003 -1.569e-003  8.196e-001  1.195e+000  1.513e-003  2.515e-003  5.478e-001  4.503e+003 
    -2.789e-003  8.921e-003  8.268e-001  1.196e+000 -2.998e-003 -8.711e-004  5.486e-001  4.514e+003 
     2.804e-003 -1.040e-002  8.270e-001  1.196e+000  2.624e-003  1.044e-003  5.486e-001  4.525e+003 
     1.370e-003  5.604e-003  8.257e-001  1.196e+000 -7.858e-004  1.502e-003  5.485e-001  4.536e+003 
     4.926e-003 -5.505e-003  8.235e-001  1.196e+000  2.117e-003  1.134e-003  5.482e-001  4.547e+003 
    -8.503e-003  5.933e-004  8.177e-001  1.195e+000 -8.446e-004 -4.112e-003  5.478e-001  4.558e+003 
     6.046e-003  6.340e-003  8.199e-001  1.196e+000 -1.821e-003  1.883e-003  5.482e-001  4.624e+003 
     4.984e-003 -6.912e-003  8.266e-001  1.196e+000  2.797e-003  1.850e-003  5.485e-001  4.635e+003 
    -4.519e-003  1.622e-003  8.262e-001  1.196e+000 -1.155e-003 -1.188e-003  5.485e-001  4.646e+003 
    -5.698e-003 -5.539e-003  8.268e-001  1.196e+000  1.157e-003 -2.075e-003  5.486e-001  4.657e+003 
    -3.734e-003  8.158e-003  8.236e-001  1.196e+000 -2.821e-003 -8.942e-004  5.482e-001  4.668e+003 
     8.421e-003 -1.472e-003  8.179e-001  1.195e+000  8.451e-004  3.166e-003  5.478e-001  4.679e+003 
    -2.983e-003 -6.471e-003  8.260e-001  1.196e+000  1.284e-003 -1.193e-003  5.485e-001  4.745e+003 
     2.259e-003  6.171e-003  8.296e-001  1.196e+000 -1.527e-003  1.344e-003  5.487e-001  4.756e+003 
     4.686e-003  8.928e-004  8.261e-001  1.196e+000  3.723e-004  1.598e-003  5.485e-001  4.767e+003 
    -3.638e-003  6.389e-003  8.260e-001  1.196e+000 -3.238e-003 -1.224e-003  5.485e-001  4.778e+003 
    -1.844e-003 -6.076e-003  8.234e-001  1.196e+000  2.376e-003 -1.608e-003  5.483e-001  4.789e+003 
     7.446e-003  2.425e-003  8.164e-001  1.195e+000 -6.549e-004  4.803e-003  5.478e-001  4.800e+003 
    -4.365e-003  5.689e-003  8.234e-001  1.196e+000 -2.101e-003 -8.067e-004  5.482e-001  4.866e+003 
     2.471e-003 -6.973e-003  8.266e-001  1.196e+000  1.562e-003  1.134e-005  5.485e-001  4.877e+003 
     3.267e-003  7.692e-003  8.298e-001  1.196e+000 -1.487e-003  1.269e-003  5.487e-001  4.888e+003 
     2.131e-003 -5.611e-003  8.257e-001  1.196e+000  2.676e-003 -3.480e-004  5.485e-001  4.899e+003 
    -6.705e-003 -1.649e-003  8.205e-001  1.196e+000 -5.381e-004 -2.441e-003  5.482e-001  4.910e+003 
    -3.448e-003 -8.270e-003  8.153e-001  1.195e+000  3.859e-003 -2.262e-003  5.477e-001  4.921e+003 
     6.549e-003 -4.349e-003  8.236e-001  1.196e+000  2.112e-003  1.964e-003  5.482e-001  4.987e+003 
    -9.350e-003  3.450e-003  8.272e-001  1.196e+000 -1.018e-003 -2.600e-003  5.486e-001  4.998e+003 
    -6.135e-003 -3.346e-003  8.291e-001  1.196e+000  1.650e-004 -2.444e-003  5.486e-001  5.009e+003 
     7.271e-005  5.846e-003  8.261e-001  1.196e+000 -2.178e-003  8.500e-004  5.485e-001  5.020e+003 
     6.234e-003 -3.678e-003  8.230e-001  1.196e+000  2.376e-003  2.555e-003  5.483e-001  5.031e+003 
    -4.471e-003  7.201e-003  8.166e-001  1.195e+000 -4.105e-003 -1.817e-003  5.478e-001  5.042e+003 
    -6.277e-003 -6.563e-003  8.233e-001  1.196e+000  2.253e-003 -2.682e-003  5.482e-001  5.097e+003 
     1.305e-003  9.286e-003  8.237e-001  1.196e+000 -3.434e-003  7.919e-004  5.482e-001  5.108e+003 
     6.488e-003  5.618e-003  8.266e-001  1.196e+000 -9.675e-004  1.561e-003  5.485e-001  5.119e+003 
    -7.404e-003  3.319e-003  8.261e-001  1.196e+000 -9.436e-004 -9.286e-004  5.485e-001  5.130e+003 
     6.917e-004 -8.103e-003  8.262e-001  1.196e+000  2.185e-003 -3.283e-004  5.485e-001  5.141e+003 
     8.484e-003  3.199e-003  8.202e-001  1.195e+000 -7.596e-004  3.752e-003  5.478e-001  5.152e+003 
     4.999e-003 -5.149e-003  8.168e-001  1.195e+000  3.222e-003  1.966e-003  5.478e-001  5.163e+003 
    -4.301e-003  8.393e-003  8.202e-001  1.195e+000 -3.673e-003 -1.478e-003  5.479e-001  5.218e+003 
    -7.196e-004 -7.593e-003  8.233e-001  1.196e+000  3.397e-003 -1.007e-003  5.483e-001  5.229e+003 
     5.144e-003  5.490e-003  8.267e-001  1.196e+000 -1.661e-003  2.317e-003  5.486e-001  5.240e+003 
     3.850e-003 -8.583e-003  8.274e-001  1.196e+000  2.548e-003  8.088e-004  5.487e-001  5.251e+003 
    -9.137e-003 -8.627e-004  8.265e-001  1.196e+000 -2.568e-004 -2.711e-003  5.486e-001  5.262e+003 
    -3.472e-003 -5.766e-003  8.204e-001  1.196e+000  1.646e-003 -2.351e-003  5.482e-001  5.273e+003 
     1.926e-003  9.238e-003  8.154e-001  1.195e+000 -4.312e-003  1.203e-003  5.477e-001  5.284e+003 
    -7.874e-003  5.348e-004  8.204e-001  1.196e+000 -1.049e-003 -2.349e-003  5.482e-001  5.350e+003 
    -6.780e-003 -6.947e-003  8.236e-001  1.196e+000  2.147e-003 -2.570e-003  5.483e-001  5.361e+003 
    -1.489e-004  8.844e-003  8.264e-001  1.196e+000 -3.451e-003  1.654e-004  5.485e-001  5.372e+003 
     5.664e-003 -1.754e-003  8.268e-001  1.196e+000  1.178e-003  1.399e-003  5.486e-001  5.383e+003 
    -6.747e-003  8.448e-003  8.239e-001  1.196e+000 -2.768e-003 -2.258e-003  5.483e-001  5.394e+003 
     3.440e-003 -9.638e-003  8.210e-001  1.196e+000  3.324e-003  1.212e-003  5.482e-001  5.405e+003 
     6.928e-003  6.683e-003  8.148e-001  1.195e+000 -3.201e-003  4.183e-003  5.477e-001  5.416e+003 
     9.902e-003  2.493e-003  8.198e-001  1.195e+000 -1.108e-003  4.114e-003  5.479e-001  5.471e+003 
    -8.065e-003  4.191e-003  8.234e-001  1.196e+000 -1.946e-003 -2.451e-003  5.483e-001  5.482e+003 
    -2.650e-003 -7.321e-003  8.265e-001  1.196e+000  2.555e-003 -1.513e-003  5.485e-001  5.493e+003 
     8.592e-003  5.689e-003  8.271e-001  1.196e+000 -1.381e-003  2.240e-003  5.486e-001  5.504e+003 
     6.994e-003 -7.331e-003  8.265e-001  1.196e+000  2.395e-003  2.037e-003  5.486e-001  5.515e+003 
    -9.451e-003  3.240e-004  8.178e-001  1.195e+000 -3.593e-004 -3.809e-003  5.478e-001  5.526e+003 
    -6.465e-003 -4.355e-003  8.129e-001  1.195e+000  1.824e-003 -4.047e-003  5.476e-001  5.537e+003 
     2.835e-003  7.291e-003  8.199e-001  1.196e+000 -2.274e-003  1.861e-003  5.482e-001  5.592e+003 
     5.893e-003 -5.713e-003  8.231e-001  1.196e+000  2.161e-003  1.352e-003  5.482e-001  5.603e+003 
    -8.266e-003  1.207e-003  8.265e-001  1.196e+000 -8.830e-004 -3.111e-003  5.485e-001  5.614e+003 
    -3.924e-003 -1.181e-002  8.272e-001  1.196e+000  3.313e-003 -3.398e-004  5.485e-001  5.625e+003 
     5.382e-003  6.608e-003  8.262e-001  1.196e+000 -2.056e-003  2.294e-003  5.485e-001  5.636e+003 
     9.524e-003  5.151e-004  8.175e-001  1.195e+000  4.823e-004  4.503e-003  5.478e-001  5.647e+003 
    -8.181e-003  5.422e-003  8.131e-001  1.195e+000 -3.289e-003 -4.279e-003  5.476e-001  5.658e+003 
    -7.015e-003 -3.737e-003  8.196e-001  1.195e+000  1.038e-003 -3.523e-003  5.479e-001  5.713e+003 
    -5.383e-003  9.948e-003  8.267e-001  1.196e+000 -2.081e-003 -1.524e-003  5.485e-001  5.724e+003 
     9.793e-003 -3.693e-003  8.270e-001  1.196e+000  1.244e-003  3.005e-003  5.486e-001  5.735e+003 
    -4.007e-003  4.607e-003  8.267e-001  1.196e+000 -1.805e-003 -7.017e-004  5.486e-001  5.746e+003 
     1.292e-003 -8.925e-003  8.235e-001  1.196e+000  3.544e-003 -9.288e-006  5.482e-001  5.757e+003 
     7.306e-003  7.549e-003  8.179e-001  1.195e+000 -3.569e-003  3.355e-003  5.478e-001  5.768e+003 
    -6.522e-003  7.157e-003  8.198e-001  1.195e+000 -3.413e-003 -2.784e-003  5.479e-001  5.834e+003 
    -2.638e-004 -9.776e-003  8.267e-001  1.196e+000  2.707e-003 -4.032e-004  5.486e-001  5.845e+003 
     6.158e-003  2.141e-003  8.262e-001  1.196e+000 -3.024e-005  2.420e-003  5.485e-001  5.856e+003 
     8.836e-003 -3.377e-003  8.268e-001  1.196e+000  1.086e-003  2.020e-003  5.486e-001  5.867e+003 
    -9.724e-003  9.528e-004  8.235e-001  1.196e+000 -9.200e-004 -3.448e-003  5.483e-001  5.878e+003 
    -9.611e-003 -2.746e-003  8.178e-001  1.195e+000  1.313e-003 -4.990e-003  5.478e-001  5.889e+003 
     3.899e-003 -9.395e-003  8.179e-001  1.195e+000  4.608e-003  1.919e-003  5.478e-001  5.955e+003 
    -6.928e-003 -1.796e-004  8.254e-001  1.196e+000 -1.392e-003 -2.450e-003  5.485e-001  5.966e+003 
    -5.043e-003 -8.257e-003  8.264e-001  1.196e+000  2.183e-003 -2.037e-003  5.486e-001  5.977e+003 
    -4.348e-004  8.520e-003  8.267e-001  1.196e+000 -2.079e-003  4.263e-004  5.486e-001  5.988e+003 
     8.635e-003  4.597e-003  8.234e-001  1.196e+000 -8.999e-004  2.127e-003  5.483e-001  5.999e+003 
    -7.647e-003  2.728e-003  8.173e-001  1.195e+000 -2.186e-003 -2.936e-003  5.478e-001  6.010e+003 
    -3.180e-003  6.249e-003  8.232e-001  1.196e+000 -2.431e-003 -2.550e-004  5.482e-001  6.076e+003 
     5.953e-003 -3.337e-003  8.264e-001  1.196e+000  1.944e-003  1.716e-003  5.485e-001  6.087e+003 
    -3.752e-003  8.597e-003  8.263e-001  1.196e+000 -3.231e-003 -1.070e-003  5.485e-001  6.098e+003 
     1.914e-003 -5.936e-003  8.259e-001  1.196e+000  2.142e-003 -4.071e-004  5.485e-001  6.109e+003 
     3.919e-003  5.727e-003  8.231e-001  1.196e+000 -1.335e-003  2.446e-003  5.483e-001  6.120e+003 
     7.336e-003 -7.072e-003  8.167e-001  1.195e+000  3.606e-003  3.294e-003  5.477e-001  6.131e+003 
     8.443e-004 -7.722e-003  8.234e-001  1.196e+000  2.413e-003 -5.624e-004  5.483e-001  6.197e+003 
     7.976e-003  5.150e-003  8.268e-001  1.196e+000 -9.778e-004  2.448e-003  5.486e-001  6.208e+003 
     5.508e-003 -5.678e-003  8.283e-001  1.196e+000  2.811e-003  6.532e-004  5.485e-001  6.219e+003 
    -7.211e-003  2.490e-006  8.256e-001  1.196e+000 -1.129e-003 -1.833e-003  5.485e-001  6.230e+003 
    -7.577e-003 -5.854e-003  8.230e-001  1.196e+000  1.520e-003 -2.994e-003  5.483e-001  6.241e+003 
    -2.484e-003  8.815e-003  8.151e-001  1.195e+000 -4.536e-003 -4.606e-004  5.477e-001  6.252e+003 
    -1.236e-002 -1.532e-003  8.239e-001  1.196e+000  9.932e-004 -4.214e-003  5.483e-001  6.318e+003 
    -3.610e-003 -5.398e-003  8.263e-001  1.196e+000  1.282e-003 -2.043e-003  5.485e-001  6.329e+003 
     3.930e-003  7.211e-003  8.292e-001  1.196e+000 -1.820e-003  1.989e-003  5.486e-001  6.340e+003 
     7.764e-003 -1.738e-003  8.260e-001  1.196e+000  1.319e-003  2.752e-003  5.485e-001  6.351e+003 
    -6.045e-003  5.366e-003  8.228e-001  1.196e+000 -3.059e-003 -2.092e-003  5.482e-001  6.362e+003 
    -3.425e-003 -8.740e-003  8.146e-001  1.195e+000  4.639e-003 -2.664e-003  5.477e-001  6.373e+003 
    -9.983e-004  9.946e-003  8.202e-001  1.195e+000 -4.276e-003  7.357e-005  5.479e-001  6.428e+003 
     8.147e-003 -7.807e-004  8.229e-001  1.196e+000  1.116e-003  2.320e-003  5.483e-001  6.439e+003 
    -5.653e-003  5.056e-003  8.255e-001  1.196e+000 -2.191e-003 -5.367e-004  5.485e-001  6.450e+003 
     5.263e-003 -8.073e-003  8.267e-001  1.196e+000  2.022e-003  9.009e-004  5.485e-001  6.461e+003 
     4.291e-003  7.821e-003  8.261e-001  1.196e+000 -1.953e-003  1.854e-003  5.485e-001  6.472e+003 
     3.764e-003 -7.453e-003  8.206e-001  1.196e+000  3.800e-003  9.661e-004  5.482e-001  6.483e+003 
    -9.248e-003 -1.126e-003  8.164e-001  1.195e+000 -1.789e-004 -5.499e-003  5.478e-001  6.494e+003 
    -2.511e-003 -8.380e-003  8.203e-001  1.196e+000  3.769e-003 -2.297e-003  5.482e-001  6.549e+003 
     1.165e-002  4.456e-003  8.238e-001  1.196e+000 -2.353e-003  4.380e-003  5.483e-001  6.560e+003 
     6.145e-003 -6.623e-003  8.267e-001  1.196e+000  2.531e-003  1.499e-003  5.486e-001  6.571e+003 
    -1.020e-002 -3.665e-004  8.268e-001  1.196e+000 -2.652e-004 -2.801e-003  5.486e-001  6.582e+003 
    -6.958e-003 -1.766e-003  8.256e-001  1.196e+000 -2.041e-004 -2.813e-003  5.485e-001  6.593e+003 
    -8.533e-004  1.067e-002  8.203e-001  1.195e+000 -4.314e-003 -1.062e-004  5.479e-001  6.604e+003 
     9.513e-003 -1.748e-003  8.144e-001  1.195e+000  2.173e-003  5.668e-003  5.478e-001  6.615e+003 
    -5.981e-003 -8.788e-003  8.204e-001  1.195e+000  3.443e-003 -2.538e-003  5.479e-001  6.681e+003 
     4.370e-003  9.418e-003  8.235e-001  1.196e+000 -3.512e-003  1.961e-003  5.482e-001  6.692e+003 
     8.957e-003  2.717e-003  8.264e-001  1.196e+000 -1.537e-004  2.711e-003  5.486e-001  6.703e+003 
    -1.067e-002  5.574e-003  8.272e-001  1.196e+000 -1.480e-003 -3.038e-003  5.486e-001  6.714e+003 
    -8.310e-004 -1.091e-002  8.261e-001  1.196e+000  2.729e-003 -3.120e-004  5.485e-001  6.725e+003 
     8.347e-003  4.360e-003  8.200e-001  1.195e+000 -1.270e-003  3.935e-003  5.479e-001  6.736e+003 
     6.836e-003 -5.765e-003  8.146e-001  1.195e+000  3.733e-003  3.162e-003  5.477e-001  6.747e+003 
    -4.190e-003  8.105e-003  8.194e-001  1.195e+000 -3.960e-003 -1.200e-003  5.479e-001  6.802e+003 
    -7.907e-005 -9.332e-003  8.229e-001  1.196e+000  4.216e-003 -6.129e-004  5.482e-001  6.813e+003 
     5.087e-003  1.075e-002  8.267e-001  1.196e+000 -2.708e-003  1.150e-003  5.485e-001  6.824e+003 
     6.422e-003 -8.811e-003  8.269e-001  1.196e+000  2.832e-003  1.816e-003  5.486e-001  6.835e+003 
    -9.661e-003 -4.169e-003  8.261e-001  1.196e+000  7.842e-004 -3.041e-003  5.485e-001  6.846e+003 
    -5.526e-003 -7.128e-003  8.177e-001  1.196e+000  2.141e-003 -3.408e-003  5.482e-001  6.857e+003 
     7.758e-004  1.078e-002  8.147e-001  1.195e+000 -5.385e-003  8.685e-004  5.476e-001  6.868e+003 
     7.422e-003 -5.243e-003  8.205e-001  1.196e+000  2.505e-003  2.170e-003  5.482e-001  6.923e+003 
    -9.503e-003  3.543e-003  8.230e-001  1.196e+000 -1.804e-003 -3.661e-003  5.482e-001  6.934e+003 
    -8.015e-003 -6.465e-003  8.266e-001  1.196e+000  1.433e-003 -2.306e-003  5.486e-001  6.945e+003 
     1.825e-003  9.199e-003  8.262e-001  1.196e+000 -3.559e-003  1.196e-003  5.485e-001  6.956e+003 
     6.278e-003 -1.094e-003  8.260e-001  1.196e+000  1.048e-003  1.884e-003  5.485e-001  6.967e+003 
    -5.339e-003  8.847e-003  8.166e-001  1.195e+000 -4.225e-003 -1.981e-003  5.478e-001  6.978e+003 
     6.407e-004 -1.026e-002  8.112e-001  1.195e+000  6.147e-003 -9.869e-004  5.475e-001  6.989e+003 
     2.344e-003  1.029e-002  8.202e-001  1.196e+000 -3.566e-003  1.093e-003  5.482e-001  7.044e+003 
     1.195e-002 -1.597e-003  8.267e-001  1.196e+000  4.156e-004  3.925e-003  5.485e-001  7.055e+003 
    -7.992e-003  2.501e-003  8.264e-001  1.196e+000 -1.369e-003 -1.979e-003  5.486e-001  7.066e+003 
    -4.399e-003 -9.520e-003  8.266e-001  1.196e+000  3.011e-003 -1.713e-003  5.486e-001  7.077e+003 
     8.105e-003  7.747e-003  8.237e-001  1.196e+000 -2.481e-003  2.952e-003  5.483e-001  7.088e+003 
     8.885e-003 -3.256e-003  8.176e-001  1.196e+000  2.363e-003  3.009e-003  5.482e-001  7.099e+003 
     3.740e-003 -1.006e-002  8.177e-001  1.195e+000  4.883e-003  1.613e-003  5.478e-001  7.165e+003 
     5.682e-003  4.445e-003  8.257e-001  1.196e+000 -7.494e-004  2.628e-003  5.485e-001  7.176e+003 
     7.022e-003 -6.564e-003  8.262e-001  1.196e+000  2.136e-003  1.468e-003  5.485e-001  7.187e+003 
    -8.955e-003  6.554e-004  8.263e-001  1.196e+000 -8.837e-004 -3.087e-003  5.485e-001  7.198e+003 
    -9.496e-003 -7.006e-003  8.237e-001  1.196e+000  3.021e-003 -3.888e-003  5.483e-001  7.209e+003 
     2.231e-003  9.314e-003  8.173e-001  1.195e+000 -4.684e-003  1.979e-003  5.478e-001  7.220e+003 
     1.066e-002  2.381e-003  8.128e-001  1.195e+000 -7.907e-004  6.440e-003  5.476e-001  7.231e+003 
    -9.039e-003  5.608e-004  8.171e-001  1.195e+000 -1.491e-003 -4.289e-003  5.478e-001  7.286e+003 
    -8.475e-003 -1.640e-003  8.263e-001  1.196e+000 -1.987e-004 -2.829e-003  5.485e-001  7.297e+003 
    -2.471e-003  9.053e-003  8.258e-001  1.196e+000 -2.302e-003 -7.981e-006  5.485e-001  7.308e+003 
     9.206e-003  7.431e-004  8.257e-001  1.196e+000  5.251e-004  2.177e-003  5.485e-001  7.319e+003 
    -4.155e-003  6.856e-003  8.226e-001  1.196e+000 -3.062e-003 -3.755e-004  5.482e-001  7.330e+003 
     6.671e-004 -1.092e-002  8.165e-001  1.195e+000  5.558e-003 -1.532e-004  5.477e-001  7.341e+003 
     5.163e-003  9.400e-003  8.119e-001  1.195e+000 -5.845e-003  3.510e-003  5.476e-001  7.352e+003 
     8.325e-003  8.881e-004  8.228e-001  1.196e+000  9.431e-004  3.413e-003  5.482e-001  7.407e+003 
    -7.333e-003  5.695e-003  8.266e-001  1.196e+000 -2.460e-003 -2.174e-003  5.486e-001  7.418e+003 
    -4.733e-003 -6.579e-003  8.256e-001  1.196e+000  1.937e-003 -2.415e-003  5.485e-001  7.429e+003 
     7.681e-003  2.997e-003  8.260e-001  1.196e+000 -2.947e-004  3.184e-003  5.485e-001  7.440e+003 
     1.169e-002 -4.829e-003  8.238e-001  1.196e+000  1.262e-003  3.652e-003  5.483e-001  7.451e+003 
    -1.084e-002  2.915e-003  8.164e-001  1.195e+000 -2.031e-003 -5.124e-003  5.477e-001  7.462e+003 
     5.861e-003  9.172e-003  8.234e-001  1.196e+000 -2.837e-003  2.593e-003  5.483e-001  7.528e+003 
     4.985e-003 -5.973e-003  8.257e-001  1.196e+000  2.810e-003  7.446e-004  5.485e-001  7.539e+003 
    -8.215e-003 -4.687e-003  8.281e-001  1.196e+000 -2.599e-004 -1.942e-003  5.485e-001  7.550e+003 
    -6.703e-003 -8.547e-003  8.262e-001  1.196e+000  2.192e-003 -2.363e-003  5.485e-001  7.561e+003 
    -2.634e-004  9.272e-003  8.228e-001  1.196e+000 -2.917e-003  6.928e-004  5.483e-001  7.572e+003 
     1.070e-002  2.858e-003  8.152e-001  1.195e+000 -1.162e-003  5.318e-003  5.477e-001  7.583e+003 
    -8.229e-003 -3.812e-003  8.225e-001  1.196e+000  5.669e-004 -4.254e-003  5.483e-001  7.649e+003 
    -1.210e-003  7.585e-003  8.257e-001  1.196e+000 -2.666e-003  7.984e-004  5.485e-001  7.660e+003 
     8.894e-003 -1.427e-003  8.288e-001  1.196e+000  1.400e-003  2.552e-003  5.486e-001  7.671e+003 
    -1.245e-003  9.323e-003  8.259e-001  1.196e+000 -3.488e-003  1.753e-004  5.485e-001  7.682e+003 
     3.667e-004 -8.503e-003  8.204e-001  1.196e+000  3.387e-003 -8.081e-004  5.482e-001  7.693e+003 
     5.424e-003  9.066e-003  8.142e-001  1.195e+000 -3.666e-003  3.394e-003  5.477e-001  7.704e+003 
     8.961e-003  2.018e-003  8.227e-001  1.196e+000  2.243e-004  3.008e-003  5.483e-001  7.759e+003 
    -9.101e-003  3.255e-003  8.233e-001  1.196e+000 -1.662e-003 -2.427e-003  5.483e-001  7.770e+003 
     2.416e-005 -9.729e-003  8.264e-001  1.196e+000  2.432e-003 -5.841e-004  5.485e-001  7.781e+003 
     7.693e-003  7.084e-003  8.267e-001  1.196e+000 -1.599e-003  2.716e-003  5.486e-001  7.792e+003 
     7.066e-003 -4.925e-003  8.247e-001  1.196e+000  3.117e-003  2.261e-003  5.484e-001  7.803e+003 
    -9.210e-003  5.459e-003  8.205e-001  1.196e+000 -2.834e-003 -3.988e-003  5.482e-001  7.814e+003 
    -8.388e-003 -6.874e-003  8.147e-001  1.195e+000  2.691e-003 -4.097e-003  5.477e-001  7.825e+003 
     8.148e-003  6.696e-003  8.204e-001  1.196e+000 -2.904e-003  4.259e-003  5.482e-001  7.880e+003 
     7.154e-003 -8.592e-003  8.234e-001  1.196e+000  3.383e-003  2.087e-003  5.483e-001  7.891e+003 
    -1.110e-002 -3.762e-003  8.269e-001  1.196e+000  8.755e-004 -3.147e-003  5.486e-001  7.902e+003 
    -4.610e-003 -5.577e-003  8.262e-001  1.196e+000  1.207e-003 -2.182e-003  5.485e-001  7.913e+003 
    -1.125e-003  1.294e-002  8.266e-001  1.196e+000 -3.570e-003 -3.836e-004  5.485e-001  7.924e+003 
     9.460e-003  1.603e-003  8.230e-001  1.196e+000  7.414e-005  4.151e-003  5.482e-001  7.935e+003 
    -6.801e-003  7.920e-003  8.143e-001  1.195e+000 -5.239e-003 -3.200e-003  5.477e-001  7.946e+003 
     6.754e-004  1.057e-002  8.200e-001  1.195e+000 -4.648e-003  8.817e-004  5.479e-001  8.012e+003 
     9.111e-003  3.384e-004  8.229e-001  1.196e+000  7.564e-004  3.021e-003  5.483e-001  8.023e+003 
    -6.972e-003  9.335e-003  8.265e-001  1.196e+000 -2.778e-003 -1.784e-003  5.486e-001  8.034e+003 
     4.798e-003 -9.944e-003  8.264e-001  1.196e+000  2.349e-003  8.134e-004  5.485e-001  8.045e+003 
     4.146e-003  6.272e-003  8.255e-001  1.196e+000 -1.682e-003  2.160e-003  5.485e-001  8.056e+003 
     2.966e-003 -9.850e-003  8.192e-001  1.195e+000  4.833e-003  7.163e-004  5.478e-001  8.067e+003 
    -1.021e-002  8.746e-004  8.144e-001  1.195e+000 -1.434e-003 -5.634e-003  5.477e-001  8.078e+003 
    -4.464e-003 -9.738e-003  8.199e-001  1.195e+000  4.104e-003 -2.536e-003  5.479e-001  8.133e+003 
     9.094e-003  9.117e-003  8.235e-001  1.196e+000 -3.068e-003  2.876e-003  5.483e-001  8.144e+003 
     8.864e-003 -7.781e-003  8.264e-001  1.196e+000  2.810e-003  2.972e-003  5.485e-001  8.155e+003 
    -1.073e-002  9.203e-005  8.266e-001  1.196e+000 -4.854e-004 -2.785e-003  5.486e-001  8.166e+003 
    -5.402e-003 -6.820e-003  8.229e-001  1.196e+000  1.516e-003 -2.582e-003  5.483e-001  8.177e+003 
